"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Sr. Firmware Developer","IBM","Bangalore, Karnataka","2025-07-23T09:52:28Z","IT Jobs","Introduction About zPDT - System z Personal Development Tool is a software emulation product that provides one or more System z processors (with several emulated I/O device types) on intel architecture . It emulates a System z machine on an Intel-compatible PC running Linux. It is intended for development, test and education and demonstrations. It is not intended for production use. Your role and responsibilities This position is for z Engineering development team that works on emulating zSerie…","https://www.adzuna.in/land/ad/5317565000?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=88E211144C1D57B5CD41DC38D7B47A1C5EFB4E29","12.95703","77.59837"
"Openbmc Firmware Developer","Celestica","India","2025-07-10T04:11:28Z","Engineering Jobs","Req ID: 127209 Remote Position: No Region: Asia Country: India State/Province: Chennai City: Guindy, Chennai Summary Celestica is looking for a dynamic software engineer who is passionate about working closely with the HW/SW interface to enable management of a fleet of devices in tomorrow's data center environments. The person needs be very conversant with board management controllers, low level drivers and capable of leading a software module. The Lead Engineer, Software will work in cross fun…","https://www.adzuna.in/land/ad/5294872445?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=475CC6BC8D4C65327AD4E6619742B23315568F2E","22.3511148","78.6677428"
"Engineer, Senior - Firmware Development","Qualcomm","Hyderabad, Telangana","2025-07-05T02:23:24Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5285831199?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=DB3B5C34C4FBA1E16051629416DC29EBE07BE98B","17.40275","78.50806"
"Lead Engineer - Firmware Development","Wabtec Corporation","Bangalore, Karnataka","2025-07-17T10:39:32Z","IT Jobs","It's not just about your career or job title It's about who you are and the impact you will make on the world. Because whether it's for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you're in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.…","https://www.adzuna.in/land/ad/5307823220?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=5617AD3CD1964BF4410164C2943E62DC51AA79E9","12.9881567","77.6226000"
"Engineer - Embedded Firmware Development","Qualcomm","Hyderabad, Telangana","2025-07-18T11:45:29Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5309607747?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=26D046D7544D4BC72B2A6E4E1A93EF573C3F8FCF","17.40275","78.50806"
"Engineer - Embedded Firmware Development","Eaton Corporation","Hadapsar, Pune","2025-07-03T01:45:06Z","Engineering Jobs","What you'll do: Understand product requirements, design and develop code , module level and system level embedded software design/coding, validation using programming languages like C & C++ on embedded systems running for Linux platforms for Circuit Protection products (Switchgears/Relays/Meters etc.). Involve in technical design including architectural and more detailed object oriented design . Providing project, process, and technical leadership on project activities & should contribute in pr…","https://www.adzuna.in/land/ad/5280444164?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=49DAF74878304953EB3825D6AAE9A35403CC4AA8","18.5219","73.95314"
"RAS and Manageability Controller Firmware Developer","Qualcomm","Bangalore, Karnataka","2025-07-18T11:45:23Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5309607714?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=03CAA924E4CDD2B51D137578B52EA9545BD17BDF","12.95703","77.59837"
"Advanced Lead Engineer - Firmware Development","Wabtec Corporation","Bangalore, Karnataka","2025-07-17T10:39:33Z","IT Jobs","It's not just about your career or job title It's about who you are and the impact you will make on the world. Because whether it's for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you're in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.…","https://www.adzuna.in/land/ad/5307823223?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=35C9265C6853095D99AC1959EF3A2CB85ED0FB1F","12.9881567","77.6226000"
"Senior Engineer - Embedded Firmware Development","Eaton Corporation","Hadapsar, Pune","2025-07-03T01:45:07Z","Engineering Jobs","What you'll do: Understand product requirements, design and develop code , module level and system level embedded software design/coding, validation using programming languages like C & C++ on embedded systems running for Linux platforms for Circuit Protection products (Switchgears/Relays/Meters etc.). Involve in technical design including architectural and more detailed object oriented design . Providing project, process, and technical leadership on project activities & should contribute in pr…","https://www.adzuna.in/land/ad/5280444184?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=212C2A4F387CE12C5B04E2BEFC8FF3F889EF6AA1","18.5219","73.95314"
"Sr Engineer - IP validation and Firmware Development","Qualcomm","Bangalore, Karnataka","2025-07-16T10:39:55Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Hardware Engineer, you will plan, design, optimize, verify, and test electronic systems, bring-up yield, circuits, mechanical systems, Digital/Analog…","https://www.adzuna.in/land/ad/5305892088?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=425B67358894139D9A4C68EDB8FBEB3F48418856","12.95703","77.59837"
"GPU Power firmware development engineer- Sr Lead","Qualcomm","Bangalore, Karnataka","2025-07-02T01:42:36Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: Firmware (FW) Engineers are responsible for developing GPU system level power and control firmware on ARM Cortex M3. Engineers are also in charge of validating/commercializing Firmware in pre-silicon (DV) and post-silicon (Emulation/Windows/Linux-Android) platforms. Primary tasks in this role include: - Firmware & Spec Ownership - GPU Power and Control sequences/Spec. r…","https://www.adzuna.in/land/ad/5278417259?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=DEC2E1A28069C84BC36809BAAFD37E4FD233BB02","12.95703","77.59837"
"Staff RAS and Manageability Controller Firmware Developer/8 to 10 years","Qualcomm","Bangalore, Karnataka","2025-07-04T02:17:37Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: As a leading technology innovator, Qualcomm pushes the boundaries of what's possible to enable next-generation experiences and drives digital transformation to help create a smarter, connected future for all. As a Qualcomm Software Engineer, you will design, develop, create, modify, and validate embedded and cloud edge software, applications, and/or specialized utility …","https://www.adzuna.in/land/ad/5282461912?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=70EE8C6D46AD913BE513597D39E7F28BFEC155BF","12.95703","77.59837"
"Open BMC Developer","IBM","Bangalore, Karnataka","2025-07-10T04:12:57Z","IT Jobs","Introduction As a Firmware developer you will be responsible for designing and developing components and features independently in IBM India Systems Development Lab. ISDL works on end-to-end design and development across Power, Z and Storage portfolio. You would be a part of WW Firmware development organization and would be involved in designing & developing cutting edge features on the Open BMC stack for next generation enterprise Power servers. Your role and responsibilities As a Firmware dev…","https://www.adzuna.in/land/ad/5294875403?se=gknoi8Bn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=BBC5480A4226448F6BB80D5033ABF1F661110316","12.95703","77.59837"
